#Data tag : v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
306777:6396,1361:1361,11/18/17 06:36:43,STABLE BEAMS,2510,165.016,160.214,0.8,PLTZERO
306777:6396,1362:1362,11/18/17 06:37:06,STABLE BEAMS,2510,164.992,160.187,0.8,PLTZERO
306777:6396,1363:1363,11/18/17 06:37:29,STABLE BEAMS,2510,164.979,160.179,0.8,PLTZERO
306777:6396,1364:1364,11/18/17 06:37:53,STABLE BEAMS,2510,164.923,160.161,0.8,PLTZERO
306777:6396,1365:1365,11/18/17 06:38:16,STABLE BEAMS,2510,164.923,160.154,0.8,PLTZERO
306777:6396,1366:1366,11/18/17 06:38:39,STABLE BEAMS,2510,164.982,160.348,0.8,PLTZERO
306777:6396,1367:1367,11/18/17 06:39:03,STABLE BEAMS,2510,164.890,160.269,0.8,PLTZERO
306777:6396,1368:1368,11/18/17 06:39:26,STABLE BEAMS,2510,164.868,160.249,0.8,PLTZERO
306777:6396,1369:1369,11/18/17 06:39:49,STABLE BEAMS,2510,164.749,160.134,0.8,PLTZERO
306777:6396,1370:1370,11/18/17 06:40:12,STABLE BEAMS,2510,164.857,160.233,0.8,PLTZERO
306777:6396,1371:1371,11/18/17 06:40:36,STABLE BEAMS,2510,164.866,160.234,0.8,PLTZERO
306777:6396,1372:1372,11/18/17 06:40:59,STABLE BEAMS,2510,164.696,160.100,0.8,PLTZERO
306777:6396,1373:1373,11/18/17 06:41:22,STABLE BEAMS,2510,164.737,160.133,0.8,PLTZERO
306777:6396,1374:1374,11/18/17 06:41:46,STABLE BEAMS,2510,164.656,160.045,0.8,PLTZERO
306777:6396,1375:1375,11/18/17 06:42:09,STABLE BEAMS,2510,164.735,160.135,0.8,PLTZERO
306777:6396,1376:1376,11/18/17 06:42:32,STABLE BEAMS,2510,164.665,160.056,0.8,PLTZERO
306777:6396,1377:1377,11/18/17 06:42:56,STABLE BEAMS,2510,164.545,159.939,0.8,PLTZERO
306777:6396,1378:1378,11/18/17 06:43:19,STABLE BEAMS,2510,164.495,159.882,0.8,PLTZERO
306777:6396,1379:1379,11/18/17 06:43:42,STABLE BEAMS,2510,164.497,159.892,0.8,PLTZERO
306777:6396,1380:1380,11/18/17 06:44:06,STABLE BEAMS,2510,164.500,159.912,0.8,PLTZERO
306777:6396,1381:1381,11/18/17 06:44:29,STABLE BEAMS,2510,164.396,159.785,0.8,PLTZERO
306777:6396,1382:1382,11/18/17 06:44:52,STABLE BEAMS,2510,164.484,159.874,0.8,PLTZERO
306777:6396,1383:1383,11/18/17 06:45:16,STABLE BEAMS,2510,164.405,159.808,0.8,PLTZERO
306777:6396,1384:1384,11/18/17 06:45:39,STABLE BEAMS,2510,164.306,159.688,0.8,PLTZERO
306777:6396,1385:1385,11/18/17 06:46:02,STABLE BEAMS,2510,164.327,159.753,0.8,PLTZERO
306777:6396,1386:1386,11/18/17 06:46:25,STABLE BEAMS,2510,164.217,159.632,0.8,PLTZERO
306777:6396,1387:1387,11/18/17 06:46:49,STABLE BEAMS,2510,164.191,159.597,0.8,PLTZERO
306777:6396,1388:1388,11/18/17 06:47:12,STABLE BEAMS,2510,164.258,159.651,0.8,PLTZERO
306777:6396,1389:1389,11/18/17 06:47:35,STABLE BEAMS,2510,164.246,159.608,0.8,PLTZERO
306777:6396,1390:1390,11/18/17 06:47:59,STABLE BEAMS,2510,164.207,159.597,0.8,PLTZERO
306777:6396,1391:1391,11/18/17 06:48:22,STABLE BEAMS,2510,164.141,159.544,0.8,PLTZERO
306777:6396,1392:1392,11/18/17 06:48:45,STABLE BEAMS,2510,164.075,159.493,0.8,PLTZERO
306777:6396,1393:1393,11/18/17 06:49:09,STABLE BEAMS,2510,164.142,157.280,0.8,PLTZERO
306777:6396,1394:1394,11/18/17 06:49:32,STABLE BEAMS,2510,164.149,159.570,0.8,PLTZERO
306777:6396,1395:1395,11/18/17 06:49:55,STABLE BEAMS,2510,164.029,159.464,0.8,PLTZERO
306777:6396,1396:1396,11/18/17 06:50:19,STABLE BEAMS,2510,163.961,159.346,0.8,PLTZERO
306777:6396,1397:1397,11/18/17 06:50:42,STABLE BEAMS,2510,164.054,159.148,0.8,PLTZERO
306777:6396,1398:1398,11/18/17 06:51:05,STABLE BEAMS,2510,163.975,159.214,0.8,PLTZERO
306777:6396,1399:1399,11/18/17 06:51:28,STABLE BEAMS,2510,163.918,159.274,0.8,PLTZERO
306777:6396,1400:1400,11/18/17 06:51:52,STABLE BEAMS,2510,163.918,158.976,0.8,PLTZERO
306777:6396,1401:1401,11/18/17 06:52:15,STABLE BEAMS,2510,163.906,159.113,0.8,PLTZERO
306777:6396,1402:1402,11/18/17 06:52:38,STABLE BEAMS,2510,163.807,159.057,0.8,PLTZERO
306777:6396,1403:1403,11/18/17 06:53:02,STABLE BEAMS,2510,163.803,159.062,0.8,PLTZERO
306777:6396,1404:1404,11/18/17 06:53:25,STABLE BEAMS,2510,163.733,158.980,0.8,PLTZERO
306777:6396,1405:1405,11/18/17 06:53:48,STABLE BEAMS,2510,163.634,158.873,0.8,PLTZERO
306777:6396,1406:1406,11/18/17 06:54:12,STABLE BEAMS,2510,163.719,158.972,0.8,PLTZERO
306777:6396,1407:1407,11/18/17 06:54:35,STABLE BEAMS,2510,163.605,158.868,0.8,PLTZERO
306777:6396,1408:1408,11/18/17 06:54:58,STABLE BEAMS,2510,163.631,158.885,0.8,PLTZERO
306777:6396,1409:1409,11/18/17 06:55:22,STABLE BEAMS,2510,163.657,158.922,0.8,PLTZERO
306777:6396,1410:1410,11/18/17 06:55:45,STABLE BEAMS,2510,163.659,158.909,0.8,PLTZERO
306777:6396,1411:1411,11/18/17 06:56:08,STABLE BEAMS,2510,163.531,158.788,0.8,PLTZERO
306777:6396,1412:1412,11/18/17 06:56:32,STABLE BEAMS,2510,163.640,158.906,0.8,PLTZERO
306777:6396,1413:1413,11/18/17 06:56:55,STABLE BEAMS,2510,163.501,158.747,0.8,PLTZERO
306777:6396,1414:1414,11/18/17 06:57:18,STABLE BEAMS,2510,163.456,158.689,0.8,PLTZERO
306777:6396,1415:1415,11/18/17 06:57:41,STABLE BEAMS,2510,163.542,158.806,0.8,PLTZERO
306777:6396,1416:1416,11/18/17 06:58:05,STABLE BEAMS,2510,163.547,158.789,0.8,PLTZERO
306777:6396,1417:1417,11/18/17 06:58:28,STABLE BEAMS,2510,163.353,158.606,0.8,PLTZERO
306777:6396,1418:1418,11/18/17 06:58:51,STABLE BEAMS,2510,163.321,158.606,0.8,PLTZERO
306777:6396,1419:1419,11/18/17 06:59:15,STABLE BEAMS,2510,163.366,158.647,0.8,PLTZERO
306777:6396,1420:1420,11/18/17 06:59:38,STABLE BEAMS,2510,163.314,158.751,0.8,PLTZERO
306777:6396,1421:1421,11/18/17 07:00:01,STABLE BEAMS,2510,163.173,158.631,0.8,PLTZERO
306777:6396,1422:1422,11/18/17 07:00:25,STABLE BEAMS,2510,163.256,158.719,0.8,PLTZERO
306777:6396,1423:1423,11/18/17 07:00:48,STABLE BEAMS,2510,163.289,158.739,0.8,PLTZERO
306777:6396,1424:1424,11/18/17 07:01:11,STABLE BEAMS,2510,163.126,158.566,0.8,PLTZERO
306777:6396,1425:1425,11/18/17 07:01:35,STABLE BEAMS,2510,163.159,158.603,0.8,PLTZERO
306777:6396,1426:1426,11/18/17 07:01:58,STABLE BEAMS,2510,163.159,158.616,0.8,PLTZERO
306777:6396,1427:1427,11/18/17 07:02:21,STABLE BEAMS,2510,163.084,158.553,0.8,PLTZERO
306777:6396,1428:1428,11/18/17 07:02:45,STABLE BEAMS,2510,163.045,158.502,0.8,PLTZERO
306777:6396,1429:1429,11/18/17 07:03:08,STABLE BEAMS,2510,163.026,158.405,0.8,PLTZERO
306777:6396,1430:1430,11/18/17 07:03:31,STABLE BEAMS,2510,163.009,158.319,0.8,PLTZERO
306777:6396,1431:1431,11/18/17 07:03:54,STABLE BEAMS,2510,162.979,158.260,0.8,PLTZERO
306777:6396,1432:1432,11/18/17 07:04:18,STABLE BEAMS,2510,163.071,158.345,0.8,PLTZERO
306777:6396,1433:1433,11/18/17 07:04:41,STABLE BEAMS,2510,162.940,158.246,0.8,PLTZERO
306777:6396,1434:1434,11/18/17 07:05:04,STABLE BEAMS,2510,162.908,158.192,0.8,PLTZERO
306777:6396,1435:1435,11/18/17 07:05:28,STABLE BEAMS,2510,162.880,158.163,0.8,PLTZERO
306777:6396,1436:1436,11/18/17 07:05:51,STABLE BEAMS,2510,162.784,158.059,0.7,PLTZERO
306777:6396,1437:1437,11/18/17 07:06:14,STABLE BEAMS,2510,162.812,158.112,0.8,PLTZERO
306777:6396,1438:1438,11/18/17 07:06:38,STABLE BEAMS,2510,162.769,158.099,0.8,PLTZERO
306777:6396,1439:1439,11/18/17 07:07:01,STABLE BEAMS,2510,162.741,158.051,0.7,PLTZERO
306777:6396,1440:1440,11/18/17 07:07:24,STABLE BEAMS,2510,162.656,157.964,0.7,PLTZERO
306777:6396,1441:1441,11/18/17 07:07:48,STABLE BEAMS,2510,162.634,158.084,0.7,PLTZERO
306777:6396,1442:1442,11/18/17 07:08:11,STABLE BEAMS,2510,162.680,157.985,0.8,PLTZERO
306777:6396,1443:1443,11/18/17 07:08:34,STABLE BEAMS,2510,162.663,157.986,0.8,PLTZERO
306777:6396,1444:1444,11/18/17 07:08:57,STABLE BEAMS,2510,162.557,157.885,0.7,PLTZERO
306777:6396,1445:1445,11/18/17 07:09:21,STABLE BEAMS,2510,162.543,157.858,0.7,PLTZERO
306777:6396,1446:1446,11/18/17 07:09:44,STABLE BEAMS,2510,162.573,157.878,0.7,PLTZERO
306777:6396,1447:1447,11/18/17 07:10:07,STABLE BEAMS,2510,162.570,157.882,0.7,PLTZERO
306777:6396,1448:1448,11/18/17 07:10:31,STABLE BEAMS,2510,162.474,157.810,0.7,PLTZERO
306777:6396,1449:1449,11/18/17 07:10:54,STABLE BEAMS,2510,162.437,157.735,0.7,PLTZERO
306777:6396,1450:1450,11/18/17 07:11:17,STABLE BEAMS,2510,162.528,157.864,0.7,PLTZERO
306777:6396,1451:1451,11/18/17 07:11:41,STABLE BEAMS,2510,162.548,157.877,0.7,PLTZERO
306777:6396,1452:1452,11/18/17 07:12:04,STABLE BEAMS,2510,162.372,157.700,0.7,PLTZERO
306777:6396,1453:1453,11/18/17 07:12:27,STABLE BEAMS,2510,162.294,157.411,0.7,PLTZERO
306777:6396,1454:1454,11/18/17 07:12:51,STABLE BEAMS,2510,162.320,157.667,0.7,PLTZERO
306777:6396,1455:1455,11/18/17 07:13:14,STABLE BEAMS,2510,162.342,157.654,0.7,PLTZERO
306777:6396,1456:1456,11/18/17 07:13:37,STABLE BEAMS,2510,162.299,157.623,0.7,PLTZERO
306777:6396,1457:1457,11/18/17 07:14:01,STABLE BEAMS,2510,162.239,157.335,0.7,PLTZERO
306777:6396,1458:1458,11/18/17 07:14:24,STABLE BEAMS,2510,162.152,157.436,0.7,PLTZERO
306777:6396,1459:1459,11/18/17 07:14:47,STABLE BEAMS,2510,162.224,157.545,0.7,PLTZERO
306777:6396,1460:1460,11/18/17 07:15:10,STABLE BEAMS,2510,162.066,157.404,0.7,PLTZERO
306777:6396,1461:1461,11/18/17 07:15:34,STABLE BEAMS,2510,162.060,157.408,0.7,PLTZERO
306777:6396,1462:1462,11/18/17 07:15:57,STABLE BEAMS,2510,162.145,157.648,0.7,PLTZERO
306777:6396,1463:1463,11/18/17 07:16:20,STABLE BEAMS,2510,162.012,157.514,0.7,PLTZERO
306777:6396,1464:1464,11/18/17 07:16:44,STABLE BEAMS,2510,162.123,157.642,0.7,PLTZERO
306777:6396,1465:1465,11/18/17 07:17:07,STABLE BEAMS,2510,161.903,157.408,0.7,PLTZERO
306777:6396,1466:1466,11/18/17 07:17:30,STABLE BEAMS,2510,161.938,157.433,0.7,PLTZERO
306777:6396,1467:1467,11/18/17 07:17:54,STABLE BEAMS,2510,161.853,157.370,0.7,PLTZERO
306777:6396,1468:1468,11/18/17 07:18:17,STABLE BEAMS,2510,161.926,157.455,0.7,PLTZERO
306777:6396,1469:1469,11/18/17 07:18:40,STABLE BEAMS,2510,161.802,157.337,0.7,PLTZERO
306777:6396,1470:1470,11/18/17 07:19:04,STABLE BEAMS,2510,161.902,155.171,0.7,PLTZERO
306777:6396,1471:1471,11/18/17 07:19:27,STABLE BEAMS,2510,161.872,157.320,0.7,PLTZERO
306777:6396,1472:1472,11/18/17 07:19:50,STABLE BEAMS,2510,161.846,157.203,0.7,PLTZERO
306777:6396,1473:1473,11/18/17 07:20:14,STABLE BEAMS,2510,161.690,157.064,0.7,PLTZERO
306777:6396,1474:1474,11/18/17 07:20:37,STABLE BEAMS,2510,161.617,156.996,0.7,PLTZERO
306777:6396,1475:1475,11/18/17 07:21:00,STABLE BEAMS,2510,161.659,157.039,0.7,PLTZERO
306777:6396,1476:1476,11/18/17 07:21:23,STABLE BEAMS,2510,161.612,156.994,0.7,PLTZERO
306777:6396,1477:1477,11/18/17 07:21:47,STABLE BEAMS,2510,161.541,156.934,0.7,PLTZERO
306777:6396,1478:1478,11/18/17 07:22:10,STABLE BEAMS,2510,161.636,156.981,0.7,PLTZERO
306777:6396,1479:1479,11/18/17 07:22:33,STABLE BEAMS,2510,161.507,156.894,0.7,PLTZERO
306777:6396,1480:1480,11/18/17 07:22:57,STABLE BEAMS,2510,161.611,157.014,0.7,PLTZERO
306777:6396,1481:1481,11/18/17 07:23:20,STABLE BEAMS,2510,161.600,156.953,0.7,PLTZERO
306777:6396,1482:1482,11/18/17 07:23:43,STABLE BEAMS,2510,161.487,157.020,0.7,PLTZERO
306777:6396,1483:1483,11/18/17 07:24:07,STABLE BEAMS,2510,161.437,156.980,0.7,PLTZERO
306777:6396,1484:1484,11/18/17 07:24:30,STABLE BEAMS,2510,161.522,157.052,0.7,PLTZERO
306777:6396,1485:1485,11/18/17 07:24:53,STABLE BEAMS,2510,161.329,156.875,0.7,PLTZERO
306777:6396,1486:1486,11/18/17 07:25:17,STABLE BEAMS,2510,161.401,156.958,0.7,PLTZERO
306777:6396,1487:1487,11/18/17 07:25:40,STABLE BEAMS,2510,161.308,156.843,0.7,PLTZERO
306777:6396,1488:1488,11/18/17 07:26:03,STABLE BEAMS,2510,161.294,156.854,0.7,PLTZERO
306777:6396,1489:1489,11/18/17 07:26:26,STABLE BEAMS,2510,161.299,156.598,0.7,PLTZERO
306777:6396,1490:1490,11/18/17 07:26:50,STABLE BEAMS,2510,161.261,156.792,0.7,PLTZERO
306777:6396,1491:1491,11/18/17 07:27:13,STABLE BEAMS,2510,161.309,156.849,0.7,PLTZERO
306777:6396,1492:1492,11/18/17 07:27:36,STABLE BEAMS,2510,161.213,156.765,0.7,PLTZERO
306777:6396,1493:1493,11/18/17 07:28:00,STABLE BEAMS,2510,161.231,156.785,0.7,PLTZERO
306777:6396,1494:1494,11/18/17 07:28:23,STABLE BEAMS,2510,161.239,156.787,0.7,PLTZERO
306777:6396,1495:1495,11/18/17 07:28:46,STABLE BEAMS,2510,161.189,156.736,0.7,PLTZERO
306777:6396,1496:1496,11/18/17 07:29:10,STABLE BEAMS,2510,161.114,156.660,0.7,PLTZERO
306777:6396,1497:1497,11/18/17 07:29:33,STABLE BEAMS,2510,161.167,156.733,0.7,PLTZERO
306777:6396,1498:1498,11/18/17 07:29:56,STABLE BEAMS,2510,160.995,156.558,0.7,PLTZERO
306777:6396,1499:1499,11/18/17 07:30:20,STABLE BEAMS,2510,161.090,156.420,0.7,PLTZERO
306777:6396,1500:1500,11/18/17 07:30:43,STABLE BEAMS,2510,160.897,156.448,0.7,PLTZERO
306777:6396,1501:1501,11/18/17 07:31:06,STABLE BEAMS,2510,161.069,156.604,0.7,PLTZERO
306777:6396,1502:1502,11/18/17 07:31:30,STABLE BEAMS,2510,161.032,156.603,0.7,PLTZERO
306777:6396,1503:1503,11/18/17 07:31:53,STABLE BEAMS,2510,161.045,156.595,0.7,PLTZERO
306777:6396,1504:1504,11/18/17 07:32:16,STABLE BEAMS,2510,160.841,156.406,0.7,PLTZERO
306777:6396,1505:1505,11/18/17 07:32:39,STABLE BEAMS,2510,160.874,156.442,0.7,PLTZERO
306777:6396,1506:1506,11/18/17 07:33:03,STABLE BEAMS,2510,160.850,156.418,0.7,PLTZERO
306777:6396,1507:1507,11/18/17 07:33:26,STABLE BEAMS,2510,160.862,156.421,0.7,PLTZERO
306777:6396,1508:1508,11/18/17 07:33:49,STABLE BEAMS,2510,160.810,156.373,0.7,PLTZERO
306777:6396,1509:1509,11/18/17 07:34:13,STABLE BEAMS,2510,160.708,156.286,0.7,PLTZERO
306777:6396,1510:1510,11/18/17 07:34:36,STABLE BEAMS,2510,160.699,156.266,0.7,PLTZERO
306777:6396,1511:1511,11/18/17 07:34:59,STABLE BEAMS,2510,160.722,156.313,0.7,PLTZERO
306777:6396,1512:1512,11/18/17 07:35:23,STABLE BEAMS,2510,160.634,156.201,0.7,PLTZERO
306777:6396,1513:1513,11/18/17 07:35:46,STABLE BEAMS,2510,160.640,156.165,0.7,PLTZERO
306777:6396,1514:1514,11/18/17 07:36:09,STABLE BEAMS,2510,160.674,156.110,0.7,PLTZERO
306777:6396,1515:1515,11/18/17 07:36:33,STABLE BEAMS,2510,160.651,156.116,0.7,PLTZERO
306777:6396,1516:1516,11/18/17 07:36:56,STABLE BEAMS,2510,160.636,156.107,0.7,PLTZERO
306777:6396,1517:1517,11/18/17 07:37:19,STABLE BEAMS,2510,160.555,155.972,0.7,PLTZERO
306777:6396,1518:1518,11/18/17 07:37:43,STABLE BEAMS,2510,160.438,155.858,0.7,PLTZERO
306777:6396,1519:1519,11/18/17 07:38:06,STABLE BEAMS,2510,160.456,155.910,0.7,PLTZERO
306777:6396,1520:1520,11/18/17 07:38:29,STABLE BEAMS,2510,160.472,155.889,0.7,PLTZERO
306777:6396,1521:1521,11/18/17 07:38:52,STABLE BEAMS,2510,160.456,155.878,0.7,PLTZERO
306777:6396,1522:1522,11/18/17 07:39:16,STABLE BEAMS,2510,160.322,155.778,0.7,PLTZERO
306777:6396,1523:1523,11/18/17 07:39:39,STABLE BEAMS,2510,160.231,155.642,0.7,PLTZERO
306777:6396,1524:1524,11/18/17 07:40:02,STABLE BEAMS,2510,160.225,155.664,0.7,PLTZERO
306777:6396,1525:1525,11/18/17 07:40:26,STABLE BEAMS,2510,160.219,155.660,0.7,PLTZERO
306777:6396,1526:1526,11/18/17 07:40:49,STABLE BEAMS,2510,160.339,155.773,0.7,PLTZERO
306777:6396,1527:1527,11/18/17 07:41:12,STABLE BEAMS,2510,160.294,155.777,0.7,PLTZERO
306777:6396,1528:1528,11/18/17 07:41:36,STABLE BEAMS,2510,160.127,155.612,0.7,PLTZERO
306777:6396,1529:1529,11/18/17 07:41:59,STABLE BEAMS,2510,160.086,155.520,0.7,PLTZERO
306777:6396,1530:1530,11/18/17 07:42:22,STABLE BEAMS,2510,160.168,155.603,0.7,PLTZERO
306777:6396,1531:1531,11/18/17 07:42:46,STABLE BEAMS,2510,160.115,155.576,0.7,PLTZERO
306777:6396,1532:1532,11/18/17 07:43:09,STABLE BEAMS,2510,160.094,155.570,0.7,PLTZERO
306777:6396,1533:1533,11/18/17 07:43:32,STABLE BEAMS,2510,159.975,155.416,0.7,PLTZERO
306777:6396,1534:1534,11/18/17 07:43:55,STABLE BEAMS,2510,160.058,155.515,0.7,PLTZERO
306777:6396,1535:1535,11/18/17 07:44:19,STABLE BEAMS,2510,159.968,155.413,0.7,PLTZERO
306777:6396,1536:1536,11/18/17 07:44:42,STABLE BEAMS,2510,159.951,155.506,0.7,PLTZERO
306777:6396,1537:1537,11/18/17 07:45:05,STABLE BEAMS,2510,159.853,155.462,0.7,PLTZERO
306777:6396,1538:1538,11/18/17 07:45:29,STABLE BEAMS,2510,159.937,155.552,0.7,PLTZERO
306777:6396,1539:1539,11/18/17 07:45:52,STABLE BEAMS,2510,159.835,155.427,0.7,PLTZERO
306777:6396,1540:1540,11/18/17 07:46:15,STABLE BEAMS,2510,159.826,155.460,0.7,PLTZERO
306777:6396,1541:1541,11/18/17 07:46:39,STABLE BEAMS,2510,159.837,155.456,0.7,PLTZERO
306777:6396,1542:1542,11/18/17 07:47:02,STABLE BEAMS,2510,159.737,155.352,0.7,PLTZERO
306777:6396,1543:1543,11/18/17 07:47:25,STABLE BEAMS,2510,159.811,155.429,0.7,PLTZERO
306777:6396,1544:1544,11/18/17 07:47:49,STABLE BEAMS,2510,159.799,155.427,0.7,PLTZERO
306777:6396,1545:1545,11/18/17 07:48:12,STABLE BEAMS,2510,159.731,155.326,0.7,PLTZERO
306777:6396,1546:1546,11/18/17 07:48:35,STABLE BEAMS,2510,159.650,155.136,0.7,PLTZERO
306777:6396,1547:1547,11/18/17 07:48:59,STABLE BEAMS,2510,159.663,152.891,0.7,PLTZERO
306777:6396,1548:1548,11/18/17 07:49:22,STABLE BEAMS,2510,159.661,155.144,0.7,PLTZERO
306777:6396,1549:1549,11/18/17 07:49:45,STABLE BEAMS,2510,159.436,154.918,0.7,PLTZERO
306777:6396,1550:1550,11/18/17 07:50:08,STABLE BEAMS,2510,159.492,154.993,0.7,PLTZERO
306777:6396,1551:1551,11/18/17 07:50:32,STABLE BEAMS,2510,159.477,154.955,0.7,PLTZERO
306777:6396,1552:1552,11/18/17 07:50:55,STABLE BEAMS,2510,159.329,154.806,0.7,PLTZERO
306777:6396,1553:1553,11/18/17 07:51:18,STABLE BEAMS,2510,159.561,155.045,0.7,PLTZERO
306777:6396,1554:1554,11/18/17 07:51:42,STABLE BEAMS,2510,159.461,154.979,0.7,PLTZERO
306777:6396,1555:1555,11/18/17 07:52:05,STABLE BEAMS,2510,159.353,154.823,0.7,PLTZERO
306777:6396,1556:1556,11/18/17 07:52:28,STABLE BEAMS,2510,159.340,154.625,0.7,PLTZERO
306777:6396,1557:1557,11/18/17 07:52:52,STABLE BEAMS,2510,159.330,154.896,0.7,PLTZERO
306777:6396,1558:1558,11/18/17 07:53:15,STABLE BEAMS,2510,159.373,154.915,0.7,PLTZERO
306777:6396,1559:1559,11/18/17 07:53:38,STABLE BEAMS,2510,159.275,154.782,0.7,PLTZERO
306777:6396,1560:1560,11/18/17 07:54:02,STABLE BEAMS,2510,159.267,154.756,0.7,PLTZERO
306777:6396,1561:1561,11/18/17 07:54:25,STABLE BEAMS,2510,159.349,154.816,0.7,PLTZERO
306777:6396,1562:1562,11/18/17 07:54:48,STABLE BEAMS,2510,159.210,154.691,0.7,PLTZERO
306777:6396,1563:1563,11/18/17 07:55:11,STABLE BEAMS,2510,159.190,154.693,0.7,PLTZERO
306777:6396,1564:1564,11/18/17 07:55:35,STABLE BEAMS,2510,159.138,154.639,0.7,PLTZERO
306777:6396,1565:1565,11/18/17 07:55:58,STABLE BEAMS,2510,159.018,154.523,0.7,PLTZERO
306777:6396,1566:1566,11/18/17 07:56:21,STABLE BEAMS,2510,159.032,154.522,0.7,PLTZERO
306777:6396,1567:1567,11/18/17 07:56:45,STABLE BEAMS,2510,159.062,154.564,0.7,PLTZERO
306777:6396,1568:1568,11/18/17 07:57:08,STABLE BEAMS,2510,158.992,154.502,0.7,PLTZERO
306777:6396,1569:1569,11/18/17 07:57:31,STABLE BEAMS,2510,159.007,154.528,0.7,PLTZERO
306777:6396,1570:1570,11/18/17 07:57:55,STABLE BEAMS,2510,158.994,154.514,0.7,PLTZERO
306777:6396,1571:1571,11/18/17 07:58:18,STABLE BEAMS,2510,158.774,154.299,0.7,PLTZERO
306777:6396,1572:1572,11/18/17 07:58:41,STABLE BEAMS,2510,158.839,154.353,0.7,PLTZERO
306777:6396,1573:1573,11/18/17 07:59:05,STABLE BEAMS,2510,158.762,154.284,0.7,PLTZERO
306777:6396,1574:1574,11/18/17 07:59:28,STABLE BEAMS,2510,158.854,154.372,0.7,PLTZERO
306777:6396,1575:1575,11/18/17 07:59:51,STABLE BEAMS,2510,158.790,154.300,0.7,PLTZERO
306777:6396,1576:1576,11/18/17 08:00:15,STABLE BEAMS,2510,158.705,154.222,0.7,PLTZERO
306777:6396,1577:1577,11/18/17 08:00:38,STABLE BEAMS,2510,158.776,154.057,0.7,PLTZERO
306777:6396,1578:1578,11/18/17 08:01:01,STABLE BEAMS,2510,158.716,154.350,0.7,PLTZERO
306777:6396,1579:1579,11/18/17 08:01:24,STABLE BEAMS,2510,158.675,154.334,0.7,PLTZERO
306777:6396,1580:1580,11/18/17 08:01:48,STABLE BEAMS,2510,158.594,154.264,0.7,PLTZERO
306777:6396,1581:1581,11/18/17 08:02:11,STABLE BEAMS,2510,158.700,137.362,0.7,PLTZERO
306777:6396,1582:1582,11/18/17 08:02:34,STABLE BEAMS,2510,158.604,108.328,0.7,PLTZERO
306777:6396,1583:1583,11/18/17 08:02:58,STABLE BEAMS,2510,158.540,154.204,0.7,PLTZERO
306777:6396,1584:1584,11/18/17 08:03:21,STABLE BEAMS,2510,158.569,154.251,0.7,PLTZERO
306777:6396,1585:1585,11/18/17 08:03:44,STABLE BEAMS,2510,158.504,154.182,0.7,PLTZERO
306777:6396,1586:1586,11/18/17 08:04:08,STABLE BEAMS,2510,158.437,154.104,0.7,PLTZERO
306777:6396,1587:1587,11/18/17 08:04:31,STABLE BEAMS,2510,158.474,154.152,0.7,PLTZERO
306777:6396,1588:1588,11/18/17 08:04:54,STABLE BEAMS,2510,158.365,153.934,0.7,PLTZERO
306777:6396,1589:1589,11/18/17 08:05:18,STABLE BEAMS,2510,158.317,153.865,0.7,PLTZERO
306777:6396,1590:1590,11/18/17 08:05:41,STABLE BEAMS,2510,158.362,153.884,0.7,PLTZERO
306777:6396,1591:1591,11/18/17 08:06:04,STABLE BEAMS,2510,158.364,153.913,0.7,PLTZERO
306777:6396,1592:1592,11/18/17 08:06:28,STABLE BEAMS,2510,158.344,153.664,0.7,PLTZERO
306777:6396,1593:1593,11/18/17 08:06:51,STABLE BEAMS,2510,158.385,153.938,0.7,PLTZERO
306777:6396,1594:1594,11/18/17 08:07:14,STABLE BEAMS,2510,158.241,153.766,0.7,PLTZERO
306777:6396,1595:1595,11/18/17 08:07:37,STABLE BEAMS,2510,158.264,153.770,0.7,PLTZERO
306777:6396,1596:1596,11/18/17 08:08:01,STABLE BEAMS,2510,158.182,153.744,0.7,PLTZERO
306777:6396,1597:1597,11/18/17 08:08:24,STABLE BEAMS,2510,158.225,153.783,0.7,PLTZERO
306777:6396,1598:1598,11/18/17 08:08:47,STABLE BEAMS,2510,158.016,153.588,0.7,PLTZERO
306777:6396,1599:1599,11/18/17 08:09:11,STABLE BEAMS,2510,158.102,153.777,0.7,PLTZERO
306777:6396,1600:1600,11/18/17 08:09:34,STABLE BEAMS,2510,158.016,153.702,0.7,PLTZERO
306777:6396,1601:1601,11/18/17 08:09:57,STABLE BEAMS,2510,158.068,153.764,0.7,PLTZERO
306777:6396,1602:1602,11/18/17 08:10:21,STABLE BEAMS,2510,158.075,153.763,0.7,PLTZERO
306777:6396,1603:1603,11/18/17 08:10:44,STABLE BEAMS,2510,158.023,153.714,0.7,PLTZERO
306777:6396,1604:1604,11/18/17 08:11:07,STABLE BEAMS,2510,157.928,151.429,0.7,PLTZERO
306777:6396,1605:1605,11/18/17 08:11:31,STABLE BEAMS,2510,157.961,153.651,0.7,PLTZERO
306777:6396,1606:1606,11/18/17 08:11:54,STABLE BEAMS,2510,157.909,153.604,0.7,PLTZERO
306777:6396,1607:1607,11/18/17 08:12:17,STABLE BEAMS,2510,157.806,151.310,0.7,PLTZERO
306777:6396,1608:1608,11/18/17 08:12:40,STABLE BEAMS,2510,157.862,153.575,0.7,PLTZERO
