#Data tag : v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
302634:6191,51:51,09/12/17 01:27:22,STABLE BEAMS,6500,4503.653,4397.276,0.0,PLTZERO
302634:6191,52:52,09/12/17 01:27:45,STABLE BEAMS,6500,10778.935,10268.396,0.0,PLTZERO
302634:6191,53:53,09/12/17 01:28:09,STABLE BEAMS,6500,10772.352,10414.744,0.0,PLTZERO
302634:6191,54:54,09/12/17 01:28:32,STABLE BEAMS,6500,10761.134,10256.475,0.0,PLTZERO
302634:6191,55:55,09/12/17 01:28:55,STABLE BEAMS,6500,10752.267,10397.847,0.0,PLTZERO
302634:6191,56:56,09/12/17 01:29:19,STABLE BEAMS,6500,10738.462,10385.970,0.0,PLTZERO
302634:6191,57:57,09/12/17 01:29:42,STABLE BEAMS,6500,10731.686,10364.609,0.0,PLTZERO
302634:6191,58:58,09/12/17 01:30:05,STABLE BEAMS,6500,10721.564,10223.390,0.0,PLTZERO
302634:6191,59:59,09/12/17 01:30:29,STABLE BEAMS,6500,10708.933,10358.966,0.0,PLTZERO
302634:6191,60:60,09/12/17 01:30:52,STABLE BEAMS,6500,10697.651,10351.082,0.0,PLTZERO
302634:6191,61:61,09/12/17 01:31:15,STABLE BEAMS,6500,10691.782,10334.542,0.0,PLTZERO
302634:6191,62:62,09/12/17 01:31:39,STABLE BEAMS,6500,10685.695,10195.137,0.0,PLTZERO
302634:6191,63:63,09/12/17 01:32:02,STABLE BEAMS,6500,10679.648,10338.098,0.0,PLTZERO
302634:6191,64:64,09/12/17 01:32:25,STABLE BEAMS,6500,10666.354,10321.919,0.0,PLTZERO
302634:6191,65:65,09/12/17 01:32:48,STABLE BEAMS,6500,10651.345,10310.036,0.0,PLTZERO
302634:6191,66:66,09/12/17 01:33:12,STABLE BEAMS,6500,10643.397,10299.767,0.0,PLTZERO
302634:6191,67:67,09/12/17 01:33:35,STABLE BEAMS,6500,10626.871,10285.197,0.0,PLTZERO
302634:6191,68:68,09/12/17 01:33:58,STABLE BEAMS,6500,10616.423,10275.770,0.0,PLTZERO
302634:6191,69:69,09/12/17 01:34:22,STABLE BEAMS,6500,10609.470,10268.240,0.0,PLTZERO
302634:6191,70:70,09/12/17 01:34:45,STABLE BEAMS,6500,10595.960,10257.871,0.0,PLTZERO
302634:6191,71:71,09/12/17 01:35:08,STABLE BEAMS,6500,10591.515,10253.444,0.0,PLTZERO
302634:6191,72:72,09/12/17 01:35:32,STABLE BEAMS,6500,10580.600,10242.286,0.0,PLTZERO
302634:6191,73:73,09/12/17 01:35:55,STABLE BEAMS,6500,10570.774,10087.632,0.0,PLTZERO
302634:6191,74:74,09/12/17 01:36:18,STABLE BEAMS,6500,10557.975,10223.146,0.0,PLTZERO
302634:6191,75:75,09/12/17 01:36:42,STABLE BEAMS,6500,10550.539,10217.415,0.0,PLTZERO
302634:6191,76:76,09/12/17 01:37:05,STABLE BEAMS,6500,10537.925,10205.502,0.0,PLTZERO
302634:6191,77:77,09/12/17 01:37:28,STABLE BEAMS,6500,10530.788,10197.239,0.0,PLTZERO
302634:6191,78:78,09/12/17 01:37:52,STABLE BEAMS,6500,10526.854,10178.802,0.0,PLTZERO
302634:6191,79:79,09/12/17 01:38:15,STABLE BEAMS,6500,10516.132,10040.181,0.0,PLTZERO
302634:6191,80:80,09/12/17 01:38:38,STABLE BEAMS,6500,10505.764,10174.613,0.0,PLTZERO
302634:6191,81:81,09/12/17 01:39:01,STABLE BEAMS,6500,10499.399,10167.438,0.0,PLTZERO
302634:6191,82:82,09/12/17 01:39:25,STABLE BEAMS,6500,10487.366,10012.721,0.0,PLTZERO
302634:6191,83:83,09/12/17 01:39:48,STABLE BEAMS,6500,10475.217,10000.568,0.0,PLTZERO
302634:6191,84:84,09/12/17 01:40:11,STABLE BEAMS,6500,10425.082,10105.624,0.0,PLTZERO
302634:6191,85:85,09/12/17 01:40:35,STABLE BEAMS,6500,10190.525,9886.272,0.0,PLTZERO
302634:6191,86:86,09/12/17 01:40:58,STABLE BEAMS,6500,10070.356,9771.932,0.0,PLTZERO
302634:6191,87:87,09/12/17 01:41:21,STABLE BEAMS,6500,9416.412,9148.852,0.0,PLTZERO
302634:6191,88:88,09/12/17 01:41:45,STABLE BEAMS,6500,10188.555,9743.502,0.0,PLTZERO
302634:6191,89:89,09/12/17 01:42:08,STABLE BEAMS,6500,10489.400,10170.146,0.0,PLTZERO
302634:6191,90:90,09/12/17 01:42:31,STABLE BEAMS,6500,10523.233,10199.859,0.0,PLTZERO
302634:6191,91:91,09/12/17 01:42:55,STABLE BEAMS,6500,10514.697,10191.575,0.0,PLTZERO
302634:6191,92:92,09/12/17 01:43:18,STABLE BEAMS,6500,10512.764,10190.323,0.0,PLTZERO
302634:6191,93:93,09/12/17 01:43:41,STABLE BEAMS,6500,10504.761,10183.283,0.0,PLTZERO
302634:6191,94:94,09/12/17 01:44:04,STABLE BEAMS,6500,10499.825,10177.146,0.0,PLTZERO
302634:6191,95:95,09/12/17 01:44:28,STABLE BEAMS,6500,10490.362,10167.870,0.0,PLTZERO
302634:6191,96:96,09/12/17 01:44:51,STABLE BEAMS,6500,10482.733,10161.678,0.0,PLTZERO
302634:6191,97:97,09/12/17 01:45:14,STABLE BEAMS,6500,10474.707,10154.099,0.0,PLTZERO
302634:6191,98:98,09/12/17 01:45:38,STABLE BEAMS,6500,10468.614,10147.631,0.0,PLTZERO
302634:6191,99:99,09/12/17 01:46:01,STABLE BEAMS,6500,10462.364,9996.233,0.0,PLTZERO
302634:6191,100:100,09/12/17 01:46:24,STABLE BEAMS,6500,10454.229,8388.015,0.0,PLTZERO
302634:6191,101:101,09/12/17 01:46:48,STABLE BEAMS,6500,10448.258,10128.406,0.0,PLTZERO
302634:6191,102:102,09/12/17 01:47:11,STABLE BEAMS,6500,10437.267,10118.527,0.0,PLTZERO
302634:6191,103:103,09/12/17 01:47:34,STABLE BEAMS,6500,10431.280,10113.372,0.0,PLTZERO
302634:6191,104:104,09/12/17 01:47:58,STABLE BEAMS,6500,10424.755,9963.738,0.0,PLTZERO
302634:6191,105:105,09/12/17 01:48:21,STABLE BEAMS,6500,10416.771,10085.740,0.0,PLTZERO
302634:6191,106:106,09/12/17 01:48:44,STABLE BEAMS,6500,10381.676,10067.802,0.0,PLTZERO
302634:6191,107:107,09/12/17 01:49:08,STABLE BEAMS,6500,10403.519,10088.096,0.0,PLTZERO
302634:6191,108:108,09/12/17 01:49:31,STABLE BEAMS,6500,10393.601,10078.216,0.0,PLTZERO
302634:6191,109:109,09/12/17 01:49:54,STABLE BEAMS,6500,10372.679,10058.208,0.0,PLTZERO
302634:6191,110:110,09/12/17 01:50:17,STABLE BEAMS,6500,10370.601,10041.103,0.0,PLTZERO
302634:6191,111:111,09/12/17 01:50:41,STABLE BEAMS,6500,10361.374,10036.069,0.0,PLTZERO
302634:6191,112:112,09/12/17 01:51:04,STABLE BEAMS,6500,10350.409,10040.136,0.0,PLTZERO
302634:6191,113:113,09/12/17 01:51:27,STABLE BEAMS,6500,10333.757,10021.696,0.0,PLTZERO
302634:6191,114:114,09/12/17 01:51:51,STABLE BEAMS,6500,10343.149,10016.478,0.0,PLTZERO
302634:6191,115:115,09/12/17 01:52:14,STABLE BEAMS,6500,10333.782,10023.643,0.0,PLTZERO
302634:6191,116:116,09/12/17 01:52:37,STABLE BEAMS,6500,10327.816,10017.910,0.0,PLTZERO
302634:6191,117:117,09/12/17 01:53:01,STABLE BEAMS,6500,10319.337,10010.751,0.0,PLTZERO
302634:6191,118:118,09/12/17 01:53:24,STABLE BEAMS,6500,10309.885,10002.076,0.0,PLTZERO
302634:6191,119:119,09/12/17 01:53:47,STABLE BEAMS,6500,10308.242,9985.400,0.0,PLTZERO
302634:6191,120:120,09/12/17 01:54:11,STABLE BEAMS,6500,10299.249,9993.111,0.0,PLTZERO
302634:6191,121:121,09/12/17 01:54:34,STABLE BEAMS,6500,10294.508,9987.301,0.0,PLTZERO
302634:6191,122:122,09/12/17 01:54:57,STABLE BEAMS,6500,10289.185,9982.690,0.0,PLTZERO
302634:6191,123:123,09/12/17 01:55:21,STABLE BEAMS,6500,10278.678,9972.796,0.0,PLTZERO
302634:6191,124:124,09/12/17 01:55:44,STABLE BEAMS,6500,10274.005,9966.609,0.0,PLTZERO
302634:6191,125:125,09/12/17 01:56:07,STABLE BEAMS,6500,10270.771,9960.864,0.0,PLTZERO
302634:6191,126:126,09/12/17 01:56:30,STABLE BEAMS,6500,10242.672,9934.792,0.0,PLTZERO
302634:6191,127:127,09/12/17 01:56:54,STABLE BEAMS,6500,10253.867,9944.299,0.0,PLTZERO
302634:6191,128:128,09/12/17 01:57:17,STABLE BEAMS,6500,10239.721,9932.531,0.0,PLTZERO
302634:6191,129:129,09/12/17 01:57:40,STABLE BEAMS,6500,10236.625,9929.515,0.0,PLTZERO
302634:6191,130:130,09/12/17 01:58:04,STABLE BEAMS,6500,10225.627,9777.294,0.0,PLTZERO
302634:6191,131:131,09/12/17 01:58:27,STABLE BEAMS,6500,10220.426,9756.438,0.0,PLTZERO
302634:6191,132:132,09/12/17 01:58:50,STABLE BEAMS,6500,10210.864,9902.607,0.0,PLTZERO
302634:6191,133:133,09/12/17 01:59:14,STABLE BEAMS,6500,10203.544,9894.985,0.0,PLTZERO
302634:6191,134:134,09/12/17 01:59:37,STABLE BEAMS,6500,10197.619,9891.827,0.0,PLTZERO
302634:6191,135:135,09/12/17 02:00:00,STABLE BEAMS,6500,10192.990,9887.848,0.0,PLTZERO
302634:6191,136:136,09/12/17 02:00:24,STABLE BEAMS,6500,10186.684,9882.544,0.0,PLTZERO
302634:6191,137:137,09/12/17 02:00:47,STABLE BEAMS,6500,10184.005,9874.832,0.0,PLTZERO
302634:6191,138:138,09/12/17 02:01:10,STABLE BEAMS,6500,10182.625,9877.123,0.0,PLTZERO
302634:6191,139:139,09/12/17 02:01:33,STABLE BEAMS,6500,10177.193,9873.419,0.0,PLTZERO
302634:6191,140:140,09/12/17 02:01:57,STABLE BEAMS,6500,10162.407,9858.449,0.0,PLTZERO
302634:6191,141:141,09/12/17 02:02:20,STABLE BEAMS,6500,10164.149,9861.010,0.0,PLTZERO
302634:6191,142:142,09/12/17 02:02:43,STABLE BEAMS,6500,10164.016,9718.847,0.0,PLTZERO
302634:6191,143:143,09/12/17 02:03:07,STABLE BEAMS,6500,10160.463,9855.809,0.0,PLTZERO
302634:6191,144:144,09/12/17 02:03:30,STABLE BEAMS,6500,10153.380,9851.215,0.0,PLTZERO
302634:6191,145:145,09/12/17 02:03:53,STABLE BEAMS,6500,10157.264,9854.749,0.0,PLTZERO
302634:6191,146:146,09/12/17 02:04:17,STABLE BEAMS,6500,10131.279,9823.311,0.0,PLTZERO
302634:6191,147:147,09/12/17 02:04:40,STABLE BEAMS,6500,10137.552,9835.848,0.0,PLTZERO
302634:6191,148:148,09/12/17 02:05:03,STABLE BEAMS,6500,10128.730,9826.917,0.0,PLTZERO
302634:6191,149:149,09/12/17 02:05:27,STABLE BEAMS,6500,10123.022,9822.818,0.0,PLTZERO
302634:6191,150:150,09/12/17 02:05:50,STABLE BEAMS,6500,10117.610,9816.799,0.0,PLTZERO
302634:6191,151:151,09/12/17 02:06:13,STABLE BEAMS,6500,10110.956,9796.734,0.0,PLTZERO
302634:6191,152:152,09/12/17 02:06:37,STABLE BEAMS,6500,10103.223,9803.070,0.0,PLTZERO
302634:6191,153:153,09/12/17 02:07:00,STABLE BEAMS,6500,10099.257,9799.836,0.0,PLTZERO
302634:6191,154:154,09/12/17 02:07:23,STABLE BEAMS,6500,10092.912,9792.030,0.0,PLTZERO
302634:6191,155:155,09/12/17 02:07:46,STABLE BEAMS,6500,10063.175,9766.130,0.0,PLTZERO
302634:6191,156:156,09/12/17 02:08:10,STABLE BEAMS,6500,10088.520,9789.558,0.0,PLTZERO
302634:6191,157:157,09/12/17 02:08:33,STABLE BEAMS,6500,10073.451,9775.168,0.0,PLTZERO
302634:6191,158:158,09/12/17 02:08:56,STABLE BEAMS,6500,10066.743,9772.026,0.0,PLTZERO
302634:6191,159:159,09/12/17 02:09:20,STABLE BEAMS,6500,10072.838,9499.079,0.0,PLTZERO
302634:6191,160:160,09/12/17 02:09:43,STABLE BEAMS,6500,10052.340,9758.860,0.0,PLTZERO
302634:6191,161:161,09/12/17 02:10:06,STABLE BEAMS,6500,10051.790,9759.630,0.0,PLTZERO
302634:6191,162:162,09/12/17 02:10:30,STABLE BEAMS,6500,10039.625,9747.104,0.0,PLTZERO
302634:6191,163:163,09/12/17 02:10:53,STABLE BEAMS,6500,10036.517,9743.953,0.0,PLTZERO
302634:6191,164:164,09/12/17 02:11:16,STABLE BEAMS,6500,10032.649,9741.381,0.0,PLTZERO
302634:6191,165:165,09/12/17 02:11:40,STABLE BEAMS,6500,10008.464,9718.327,0.0,PLTZERO
302634:6191,166:166,09/12/17 02:12:03,STABLE BEAMS,6500,10025.873,9584.834,0.0,PLTZERO
302634:6191,167:167,09/12/17 02:12:26,STABLE BEAMS,6500,10017.531,9723.347,0.0,PLTZERO
302634:6191,168:168,09/12/17 02:12:50,STABLE BEAMS,6500,10013.860,9718.790,0.0,PLTZERO
302634:6191,169:169,09/12/17 02:13:13,STABLE BEAMS,6500,10004.498,9711.061,0.0,PLTZERO
302634:6191,170:170,09/12/17 02:13:36,STABLE BEAMS,6500,10002.114,9706.793,0.0,PLTZERO
302634:6191,171:171,09/12/17 02:13:59,STABLE BEAMS,6500,9995.440,9700.854,0.0,PLTZERO
302634:6191,172:172,09/12/17 02:14:23,STABLE BEAMS,6500,9994.088,9699.911,0.0,PLTZERO
302634:6191,173:173,09/12/17 02:14:46,STABLE BEAMS,6500,9983.686,9541.211,0.0,PLTZERO
302634:6191,174:174,09/12/17 02:15:09,STABLE BEAMS,6500,9973.080,9681.534,0.0,PLTZERO
302634:6191,175:175,09/12/17 02:15:33,STABLE BEAMS,6500,9967.665,9676.501,0.0,PLTZERO
302634:6191,176:176,09/12/17 02:15:56,STABLE BEAMS,6500,9959.564,9669.248,0.0,PLTZERO
302634:6191,177:177,09/12/17 02:16:19,STABLE BEAMS,6500,9955.782,9663.234,0.0,PLTZERO
302634:6191,178:178,09/12/17 02:16:43,STABLE BEAMS,6500,9920.653,9632.001,0.0,PLTZERO
302634:6191,179:179,09/12/17 02:17:06,STABLE BEAMS,6500,9950.508,9661.855,0.0,PLTZERO
302634:6191,180:180,09/12/17 02:17:29,STABLE BEAMS,6500,9930.735,9642.411,0.0,PLTZERO
302634:6191,181:181,09/12/17 02:17:53,STABLE BEAMS,6500,9930.902,9641.495,0.0,PLTZERO
302634:6191,182:182,09/12/17 02:18:16,STABLE BEAMS,6500,9922.225,9631.602,0.0,PLTZERO
302634:6191,183:183,09/12/17 02:18:39,STABLE BEAMS,6500,9935.591,9643.134,0.0,PLTZERO
302634:6191,184:184,09/12/17 02:19:02,STABLE BEAMS,6500,9906.461,9616.078,0.0,PLTZERO
302634:6191,185:185,09/12/17 02:19:26,STABLE BEAMS,6500,9907.208,9480.586,0.0,PLTZERO
302634:6191,186:186,09/12/17 02:19:49,STABLE BEAMS,6500,9898.789,9611.270,0.0,PLTZERO
302634:6191,187:187,09/12/17 02:20:12,STABLE BEAMS,6500,9893.817,9605.504,0.0,PLTZERO
302634:6191,188:188,09/12/17 02:20:36,STABLE BEAMS,6500,9845.897,9560.792,0.0,PLTZERO
302634:6191,189:189,09/12/17 02:20:59,STABLE BEAMS,6500,9885.592,9449.391,0.0,PLTZERO
302634:6191,190:190,09/12/17 02:21:22,STABLE BEAMS,6500,9874.246,9587.391,0.0,PLTZERO
302634:6191,191:191,09/12/17 02:21:46,STABLE BEAMS,6500,9869.927,9584.933,0.0,PLTZERO
302634:6191,192:192,09/12/17 02:22:09,STABLE BEAMS,6500,9862.991,9579.024,0.0,PLTZERO
302634:6191,193:193,09/12/17 02:22:32,STABLE BEAMS,6500,9854.298,9568.593,0.0,PLTZERO
302634:6191,194:194,09/12/17 02:22:56,STABLE BEAMS,6500,9849.489,9565.640,0.0,PLTZERO
302634:6191,195:195,09/12/17 02:23:19,STABLE BEAMS,6500,9842.763,9559.049,0.0,PLTZERO
302634:6191,196:196,09/12/17 02:23:42,STABLE BEAMS,6500,9835.843,9553.059,0.0,PLTZERO
302634:6191,197:197,09/12/17 02:24:06,STABLE BEAMS,6500,9845.133,9560.296,0.0,PLTZERO
302634:6191,198:198,09/12/17 02:24:29,STABLE BEAMS,6500,9814.558,9532.240,0.0,PLTZERO
302634:6191,199:199,09/12/17 02:24:52,STABLE BEAMS,6500,9811.468,9530.312,0.0,PLTZERO
302634:6191,200:200,09/12/17 02:25:15,STABLE BEAMS,6500,9811.193,4669.142,0.0,PLTZERO
302634:6191,201:201,09/12/17 02:25:39,STABLE BEAMS,6500,9810.520,4337.092,0.0,PLTZERO
302634:6191,202:202,09/12/17 02:26:02,STABLE BEAMS,6500,9804.708,9523.399,0.0,PLTZERO
302634:6191,203:203,09/12/17 02:26:25,STABLE BEAMS,6500,9792.369,9512.292,0.0,PLTZERO
302634:6191,204:204,09/12/17 02:26:49,STABLE BEAMS,6500,9764.863,9484.693,0.0,PLTZERO
302634:6191,205:205,09/12/17 02:27:12,STABLE BEAMS,6500,9773.893,9496.394,0.0,PLTZERO
302634:6191,206:206,09/12/17 02:27:35,STABLE BEAMS,6500,9761.230,9483.877,0.0,PLTZERO
302634:6191,207:207,09/12/17 02:27:59,STABLE BEAMS,6500,9759.249,9481.209,0.0,PLTZERO
302634:6191,208:208,09/12/17 02:28:22,STABLE BEAMS,6500,9692.570,9417.978,0.0,PLTZERO
302634:6191,209:209,09/12/17 02:28:45,STABLE BEAMS,6500,9562.861,9292.953,0.0,PLTZERO
302634:6191,210:210,09/12/17 02:29:09,STABLE BEAMS,6500,9393.465,9132.479,0.0,PLTZERO
302634:6191,211:211,09/12/17 02:29:32,STABLE BEAMS,6500,8987.044,8743.775,0.0,PLTZERO
302634:6191,212:212,09/12/17 02:29:55,STABLE BEAMS,6500,9415.371,9147.589,0.0,PLTZERO
302634:6191,213:213,09/12/17 02:30:18,STABLE BEAMS,6500,9734.682,9457.800,0.0,PLTZERO
302634:6191,214:214,09/12/17 02:30:42,STABLE BEAMS,6500,9730.764,9319.833,0.0,PLTZERO
302634:6191,215:215,09/12/17 02:31:05,STABLE BEAMS,6500,9725.645,9449.722,0.0,PLTZERO
302634:6191,216:216,09/12/17 02:31:28,STABLE BEAMS,6500,9762.577,9484.863,0.0,PLTZERO
302634:6191,217:217,09/12/17 02:31:52,STABLE BEAMS,6500,9769.288,9491.539,0.0,PLTZERO
302634:6191,218:218,09/12/17 02:32:15,STABLE BEAMS,6500,9759.166,9481.151,0.0,PLTZERO
302634:6191,219:219,09/12/17 02:32:38,STABLE BEAMS,6500,9750.195,9474.512,0.0,PLTZERO
302634:6191,220:220,09/12/17 02:33:02,STABLE BEAMS,6500,9754.393,9477.449,0.0,PLTZERO
302634:6191,221:221,09/12/17 02:33:25,STABLE BEAMS,6500,9750.593,9474.370,0.0,PLTZERO
302634:6191,222:222,09/12/17 02:33:48,STABLE BEAMS,6500,9745.375,9469.216,0.0,PLTZERO
302634:6191,223:223,09/12/17 02:34:12,STABLE BEAMS,6500,9743.595,9466.945,0.0,PLTZERO
302634:6191,224:224,09/12/17 02:34:35,STABLE BEAMS,6500,9738.018,8519.202,0.0,PLTZERO
302634:6191,225:225,09/12/17 02:34:58,STABLE BEAMS,6500,9725.932,4637.160,0.0,PLTZERO
302634:6191,226:226,09/12/17 02:35:22,STABLE BEAMS,6500,9721.473,9445.420,0.0,PLTZERO
302634:6191,227:227,09/12/17 02:35:45,STABLE BEAMS,6500,9717.503,9442.154,0.0,PLTZERO
302634:6191,228:228,09/12/17 02:36:08,STABLE BEAMS,6500,9710.023,9433.176,0.0,PLTZERO
302634:6191,229:229,09/12/17 02:36:31,STABLE BEAMS,6500,9706.289,9431.061,0.0,PLTZERO
302634:6191,230:230,09/12/17 02:36:55,STABLE BEAMS,6500,9700.588,9424.623,0.0,PLTZERO
302634:6191,231:231,09/12/17 02:37:18,STABLE BEAMS,6500,9695.892,9421.898,0.0,PLTZERO
302634:6191,232:232,09/12/17 02:37:41,STABLE BEAMS,6500,9689.705,9414.680,0.0,PLTZERO
302634:6191,233:233,09/12/17 02:38:05,STABLE BEAMS,6500,9686.257,9141.892,0.0,PLTZERO
302634:6191,234:234,09/12/17 02:38:28,STABLE BEAMS,6500,9682.053,9408.151,0.0,PLTZERO
302634:6191,235:235,09/12/17 02:38:51,STABLE BEAMS,6500,9679.116,9404.384,0.0,PLTZERO
302634:6191,236:236,09/12/17 02:39:15,STABLE BEAMS,6500,9669.957,9396.248,0.0,PLTZERO
302634:6191,237:237,09/12/17 02:39:38,STABLE BEAMS,6500,9666.095,9378.804,0.0,PLTZERO
302634:6191,238:238,09/12/17 02:40:01,STABLE BEAMS,6500,9662.183,9253.344,0.0,PLTZERO
302634:6191,239:239,09/12/17 02:40:25,STABLE BEAMS,6500,9665.634,9392.943,0.0,PLTZERO
302634:6191,240:240,09/12/17 02:40:48,STABLE BEAMS,6500,9653.044,9247.266,0.0,PLTZERO
302634:6191,241:241,09/12/17 02:41:11,STABLE BEAMS,6500,9644.822,9372.099,0.0,PLTZERO
302634:6191,242:242,09/12/17 02:41:35,STABLE BEAMS,6500,9640.824,9368.020,0.0,PLTZERO
302634:6191,243:243,09/12/17 02:41:58,STABLE BEAMS,6500,9633.044,9346.680,0.0,PLTZERO
302634:6191,244:244,09/12/17 02:42:21,STABLE BEAMS,6500,9630.086,9357.913,0.0,PLTZERO
302634:6191,245:245,09/12/17 02:42:44,STABLE BEAMS,6500,9626.548,9339.774,0.0,PLTZERO
302634:6191,246:246,09/12/17 02:43:08,STABLE BEAMS,6500,9622.736,9349.086,0.0,PLTZERO
302634:6191,247:247,09/12/17 02:43:31,STABLE BEAMS,6500,9615.475,9343.272,0.0,PLTZERO
302634:6191,248:248,09/12/17 02:43:54,STABLE BEAMS,6500,9609.267,9338.128,0.0,PLTZERO
302634:6191,249:249,09/12/17 02:44:18,STABLE BEAMS,6500,9602.750,9330.634,0.0,PLTZERO
302634:6191,250:250,09/12/17 02:44:41,STABLE BEAMS,6500,9598.526,9327.197,0.0,PLTZERO
