#Data tag : v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
302635:6191,87:87,09/12/17 05:51:26,STABLE BEAMS,6500,8081.658,7876.030,0.0,PLTZERO
302635:6191,88:88,09/12/17 05:51:49,STABLE BEAMS,6500,8079.382,7762.442,0.0,PLTZERO
302635:6191,89:89,09/12/17 05:52:13,STABLE BEAMS,6500,8075.843,7848.331,0.0,PLTZERO
302635:6191,90:90,09/12/17 05:52:36,STABLE BEAMS,6500,8070.633,7866.033,0.0,PLTZERO
302635:6191,91:91,09/12/17 05:52:59,STABLE BEAMS,6500,8067.292,7863.259,0.0,PLTZERO
302635:6191,92:92,09/12/17 05:53:23,STABLE BEAMS,6500,8062.514,7858.661,0.0,PLTZERO
302635:6191,93:93,09/12/17 05:53:46,STABLE BEAMS,6500,8059.097,7854.826,0.0,PLTZERO
302635:6191,94:94,09/12/17 05:54:09,STABLE BEAMS,6500,8057.126,7852.879,0.0,PLTZERO
302635:6191,95:95,09/12/17 05:54:33,STABLE BEAMS,6500,8049.895,7621.381,0.0,PLTZERO
302635:6191,96:96,09/12/17 05:54:56,STABLE BEAMS,6500,8049.060,7732.730,0.0,PLTZERO
302635:6191,97:97,09/12/17 05:55:19,STABLE BEAMS,6500,8046.496,7842.891,0.0,PLTZERO
302635:6191,98:98,09/12/17 05:55:42,STABLE BEAMS,6500,8040.713,7836.902,0.0,PLTZERO
302635:6191,99:99,09/12/17 05:56:06,STABLE BEAMS,6500,8040.842,7837.785,0.0,PLTZERO
302635:6191,100:100,09/12/17 05:56:29,STABLE BEAMS,6500,8033.903,7829.791,0.0,PLTZERO
302635:6191,101:101,09/12/17 05:56:52,STABLE BEAMS,6500,8029.453,7713.879,0.0,PLTZERO
302635:6191,102:102,09/12/17 05:57:16,STABLE BEAMS,6500,8024.923,7821.502,0.0,PLTZERO
302635:6191,103:103,09/12/17 05:57:39,STABLE BEAMS,6500,8022.296,7819.688,0.0,PLTZERO
302635:6191,104:104,09/12/17 05:58:02,STABLE BEAMS,6500,8006.934,7803.940,0.0,PLTZERO
302635:6191,105:105,09/12/17 05:58:26,STABLE BEAMS,6500,8019.281,7817.068,0.0,PLTZERO
302635:6191,106:106,09/12/17 05:58:49,STABLE BEAMS,6500,8011.810,7809.241,0.0,PLTZERO
302635:6191,107:107,09/12/17 05:59:12,STABLE BEAMS,6500,8016.698,7813.809,0.0,PLTZERO
302635:6191,108:108,09/12/17 05:59:36,STABLE BEAMS,6500,8002.326,7799.743,0.0,PLTZERO
302635:6191,109:109,09/12/17 05:59:59,STABLE BEAMS,6500,8003.015,7800.473,0.0,PLTZERO
302635:6191,110:110,09/12/17 06:00:22,STABLE BEAMS,6500,7998.673,7784.859,0.0,PLTZERO
302635:6191,111:111,09/12/17 06:00:45,STABLE BEAMS,6500,7993.581,7791.698,0.0,PLTZERO
302635:6191,112:112,09/12/17 06:01:09,STABLE BEAMS,6500,7991.708,7789.369,0.0,PLTZERO
302635:6191,113:113,09/12/17 06:01:32,STABLE BEAMS,6500,7985.770,7783.813,0.0,PLTZERO
302635:6191,114:114,09/12/17 06:01:55,STABLE BEAMS,6500,7984.199,7783.418,0.0,PLTZERO
302635:6191,115:115,09/12/17 06:02:19,STABLE BEAMS,6500,7979.085,7777.983,0.0,PLTZERO
302635:6191,116:116,09/12/17 06:02:42,STABLE BEAMS,6500,7977.484,7775.483,0.0,PLTZERO
302635:6191,117:117,09/12/17 06:03:05,STABLE BEAMS,6500,7972.995,7771.391,0.0,PLTZERO
302635:6191,118:118,09/12/17 06:03:29,STABLE BEAMS,6500,7969.119,7756.840,0.0,PLTZERO
302635:6191,119:119,09/12/17 06:03:52,STABLE BEAMS,6500,7964.224,7763.838,0.0,PLTZERO
302635:6191,120:120,09/12/17 06:04:15,STABLE BEAMS,6500,7961.907,7761.920,0.0,PLTZERO
302635:6191,121:121,09/12/17 06:04:39,STABLE BEAMS,6500,7956.642,7755.147,0.0,PLTZERO
302635:6191,122:122,09/12/17 06:05:02,STABLE BEAMS,6500,7952.335,7751.854,0.0,PLTZERO
302635:6191,123:123,09/12/17 06:05:25,STABLE BEAMS,6500,7949.759,7748.798,0.0,PLTZERO
302635:6191,124:124,09/12/17 06:05:49,STABLE BEAMS,6500,7947.258,7739.348,0.0,PLTZERO
302635:6191,125:125,09/12/17 06:06:12,STABLE BEAMS,6500,7942.503,7739.658,0.0,PLTZERO
302635:6191,126:126,09/12/17 06:06:35,STABLE BEAMS,6500,7943.479,7740.371,0.0,PLTZERO
302635:6191,127:127,09/12/17 06:06:58,STABLE BEAMS,6500,7935.208,7731.965,0.0,PLTZERO
302635:6191,128:128,09/12/17 06:07:22,STABLE BEAMS,6500,7935.215,7732.896,0.0,PLTZERO
302635:6191,129:129,09/12/17 06:07:45,STABLE BEAMS,6500,7930.064,7728.300,0.0,PLTZERO
302635:6191,130:130,09/12/17 06:08:08,STABLE BEAMS,6500,7925.741,7724.523,0.0,PLTZERO
302635:6191,131:131,09/12/17 06:08:32,STABLE BEAMS,6500,7921.859,7720.216,0.0,PLTZERO
302635:6191,132:132,09/12/17 06:08:55,STABLE BEAMS,6500,7919.478,7718.151,0.0,PLTZERO
302635:6191,133:133,09/12/17 06:09:18,STABLE BEAMS,6500,7915.047,7713.824,0.0,PLTZERO
302635:6191,134:134,09/12/17 06:09:42,STABLE BEAMS,6500,7912.725,7600.367,0.0,PLTZERO
302635:6191,135:135,09/12/17 06:10:05,STABLE BEAMS,6500,7908.944,7707.194,0.0,PLTZERO
302635:6191,136:136,09/12/17 06:10:28,STABLE BEAMS,6500,7905.084,7693.156,0.0,PLTZERO
302635:6191,137:137,09/12/17 06:10:52,STABLE BEAMS,6500,7901.365,7700.669,0.0,PLTZERO
302635:6191,138:138,09/12/17 06:11:15,STABLE BEAMS,6500,7897.868,7686.814,0.0,PLTZERO
302635:6191,139:139,09/12/17 06:11:38,STABLE BEAMS,6500,7891.500,7690.976,0.0,PLTZERO
302635:6191,140:140,09/12/17 06:12:02,STABLE BEAMS,6500,7892.143,7691.818,0.0,PLTZERO
302635:6191,141:141,09/12/17 06:12:25,STABLE BEAMS,6500,7889.667,7688.309,0.0,PLTZERO
302635:6191,142:142,09/12/17 06:12:48,STABLE BEAMS,6500,7885.813,7685.845,0.0,PLTZERO
302635:6191,143:143,09/12/17 06:13:11,STABLE BEAMS,6500,7884.985,7684.604,0.0,PLTZERO
302635:6191,144:144,09/12/17 06:13:35,STABLE BEAMS,6500,7879.800,7679.774,0.0,PLTZERO
302635:6191,145:145,09/12/17 06:13:58,STABLE BEAMS,6500,7879.954,7679.755,0.0,PLTZERO
302635:6191,146:146,09/12/17 06:14:21,STABLE BEAMS,6500,7875.113,7673.995,0.0,PLTZERO
302635:6191,147:147,09/12/17 06:14:45,STABLE BEAMS,6500,7868.491,7668.094,0.0,PLTZERO
302635:6191,148:148,09/12/17 06:15:08,STABLE BEAMS,6500,7865.154,7664.841,0.0,PLTZERO
302635:6191,149:149,09/12/17 06:15:31,STABLE BEAMS,6500,7846.735,7647.013,0.0,PLTZERO
302635:6191,150:150,09/12/17 06:15:55,STABLE BEAMS,6500,7862.463,7663.160,0.0,PLTZERO
302635:6191,151:151,09/12/17 06:16:18,STABLE BEAMS,6500,7857.750,7657.151,0.0,PLTZERO
302635:6191,152:152,09/12/17 06:16:41,STABLE BEAMS,6500,7859.900,7661.018,0.0,PLTZERO
302635:6191,153:153,09/12/17 06:17:05,STABLE BEAMS,6500,7846.971,7648.246,0.0,PLTZERO
302635:6191,154:154,09/12/17 06:17:28,STABLE BEAMS,6500,7848.441,7540.099,0.0,PLTZERO
302635:6191,155:155,09/12/17 06:17:51,STABLE BEAMS,6500,7845.573,7427.487,0.0,PLTZERO
302635:6191,156:156,09/12/17 06:18:14,STABLE BEAMS,6500,7842.464,7644.116,0.0,PLTZERO
302635:6191,157:157,09/12/17 06:18:38,STABLE BEAMS,6500,7839.125,7623.648,0.0,PLTZERO
302635:6191,158:158,09/12/17 06:19:01,STABLE BEAMS,6500,7835.575,7636.754,0.0,PLTZERO
302635:6191,159:159,09/12/17 06:19:24,STABLE BEAMS,6500,7831.988,7634.089,0.0,PLTZERO
302635:6191,160:160,09/12/17 06:19:48,STABLE BEAMS,6500,7828.842,7630.475,0.0,PLTZERO
302635:6191,161:161,09/12/17 06:20:11,STABLE BEAMS,6500,7823.676,7625.915,0.0,PLTZERO
302635:6191,162:162,09/12/17 06:20:34,STABLE BEAMS,6500,7820.321,7621.484,0.0,PLTZERO
302635:6191,163:163,09/12/17 06:20:58,STABLE BEAMS,6500,7815.675,7617.854,0.0,PLTZERO
302635:6191,164:164,09/12/17 06:21:21,STABLE BEAMS,6500,7813.635,7497.530,0.0,PLTZERO
302635:6191,165:165,09/12/17 06:21:44,STABLE BEAMS,6500,7810.060,7612.268,0.0,PLTZERO
302635:6191,166:166,09/12/17 06:22:08,STABLE BEAMS,6500,7808.651,7611.325,0.0,PLTZERO
302635:6191,167:167,09/12/17 06:22:31,STABLE BEAMS,6500,7803.872,7605.671,0.0,PLTZERO
302635:6191,168:168,09/12/17 06:22:54,STABLE BEAMS,6500,7797.225,7600.144,0.0,PLTZERO
302635:6191,169:169,09/12/17 06:23:18,STABLE BEAMS,6500,7794.852,7597.928,0.0,PLTZERO
302635:6191,170:170,09/12/17 06:23:41,STABLE BEAMS,6500,7784.016,7586.939,0.0,PLTZERO
302635:6191,171:171,09/12/17 06:24:04,STABLE BEAMS,6500,7787.984,7580.708,0.0,PLTZERO
302635:6191,172:172,09/12/17 06:24:27,STABLE BEAMS,6500,7788.483,7591.936,0.0,PLTZERO
302635:6191,173:173,09/12/17 06:24:51,STABLE BEAMS,6500,7782.348,7585.807,0.0,PLTZERO
302635:6191,174:174,09/12/17 06:25:14,STABLE BEAMS,6500,7784.531,7587.363,0.0,PLTZERO
302635:6191,175:175,09/12/17 06:25:37,STABLE BEAMS,6500,7778.363,7582.499,0.0,PLTZERO
302635:6191,176:176,09/12/17 06:26:01,STABLE BEAMS,6500,7773.358,7578.037,0.0,PLTZERO
302635:6191,177:177,09/12/17 06:26:24,STABLE BEAMS,6500,7771.676,7576.041,0.0,PLTZERO
302635:6191,178:178,09/12/17 06:26:47,STABLE BEAMS,6500,7767.328,7463.312,0.0,PLTZERO
302635:6191,179:179,09/12/17 06:27:11,STABLE BEAMS,6500,7765.767,7570.157,0.0,PLTZERO
302635:6191,180:180,09/12/17 06:27:34,STABLE BEAMS,6500,7760.768,7456.279,0.0,PLTZERO
302635:6191,181:181,09/12/17 06:27:57,STABLE BEAMS,6500,7750.137,7555.118,0.0,PLTZERO
302635:6191,182:182,09/12/17 06:28:21,STABLE BEAMS,6500,7751.052,7555.469,0.0,PLTZERO
302635:6191,183:183,09/12/17 06:28:44,STABLE BEAMS,6500,7750.129,7555.031,0.0,PLTZERO
302635:6191,184:184,09/12/17 06:29:07,STABLE BEAMS,6500,7748.164,7444.586,0.0,PLTZERO
302635:6191,185:185,09/12/17 06:29:31,STABLE BEAMS,6500,7743.610,7548.491,0.0,PLTZERO
302635:6191,186:186,09/12/17 06:29:54,STABLE BEAMS,6500,7739.776,7545.583,0.0,PLTZERO
302635:6191,187:187,09/12/17 06:30:17,STABLE BEAMS,6500,7735.138,7529.793,0.0,PLTZERO
302635:6191,188:188,09/12/17 06:30:40,STABLE BEAMS,6500,7728.808,7534.010,0.0,PLTZERO
302635:6191,189:189,09/12/17 06:31:04,STABLE BEAMS,6500,7726.466,7532.443,0.0,PLTZERO
302635:6191,190:190,09/12/17 06:31:27,STABLE BEAMS,6500,7717.269,7522.776,0.0,PLTZERO
302635:6191,191:191,09/12/17 06:31:50,STABLE BEAMS,6500,7709.681,7516.363,0.0,PLTZERO
302635:6191,192:192,09/12/17 06:32:14,STABLE BEAMS,6500,7718.088,7524.218,0.0,PLTZERO
302635:6191,193:193,09/12/17 06:32:37,STABLE BEAMS,6500,7712.745,7518.635,0.0,PLTZERO
302635:6191,194:194,09/12/17 06:33:00,STABLE BEAMS,6500,7723.868,7529.698,0.0,PLTZERO
302635:6191,195:195,09/12/17 06:33:24,STABLE BEAMS,6500,7708.072,7513.955,0.0,PLTZERO
302635:6191,196:196,09/12/17 06:33:47,STABLE BEAMS,6500,7705.382,7512.087,0.0,PLTZERO
302635:6191,197:197,09/12/17 06:34:10,STABLE BEAMS,6500,7701.298,7507.025,0.0,PLTZERO
302635:6191,198:198,09/12/17 06:34:34,STABLE BEAMS,6500,7697.171,7503.852,0.0,PLTZERO
302635:6191,199:199,09/12/17 06:34:57,STABLE BEAMS,6500,7694.007,7500.285,0.0,PLTZERO
302635:6191,200:200,09/12/17 06:35:20,STABLE BEAMS,6500,7692.125,7498.392,0.0,PLTZERO
302635:6191,201:201,09/12/17 06:35:43,STABLE BEAMS,6500,7689.698,7496.733,0.0,PLTZERO
302635:6191,202:202,09/12/17 06:36:07,STABLE BEAMS,6500,7685.650,7492.775,0.0,PLTZERO
302635:6191,203:203,09/12/17 06:36:30,STABLE BEAMS,6500,7682.441,7489.487,0.0,PLTZERO
302635:6191,204:204,09/12/17 06:36:53,STABLE BEAMS,6500,7678.081,7378.023,0.0,PLTZERO
302635:6191,205:205,09/12/17 06:37:17,STABLE BEAMS,6500,7666.825,7474.308,0.0,PLTZERO
302635:6191,206:206,09/12/17 06:37:40,STABLE BEAMS,6500,7664.139,7472.088,0.0,PLTZERO
302635:6191,207:207,09/12/17 06:38:03,STABLE BEAMS,6500,7665.086,7473.359,0.0,PLTZERO
302635:6191,208:208,09/12/17 06:38:27,STABLE BEAMS,6500,7662.430,7470.537,0.0,PLTZERO
302635:6191,209:209,09/12/17 06:38:50,STABLE BEAMS,6500,7657.321,7465.344,0.0,PLTZERO
302635:6191,210:210,09/12/17 06:39:13,STABLE BEAMS,6500,7648.568,7457.095,0.0,PLTZERO
302635:6191,211:211,09/12/17 06:39:37,STABLE BEAMS,6500,7650.840,7458.966,0.0,PLTZERO
302635:6191,212:212,09/12/17 06:40:00,STABLE BEAMS,6500,7647.420,7444.913,0.0,PLTZERO
302635:6191,213:213,09/12/17 06:40:23,STABLE BEAMS,6500,7647.900,7455.896,0.0,PLTZERO
302635:6191,214:214,09/12/17 06:40:47,STABLE BEAMS,6500,7643.588,7452.539,0.0,PLTZERO
302635:6191,215:215,09/12/17 06:41:10,STABLE BEAMS,6500,7639.710,7448.952,0.0,PLTZERO
302635:6191,216:216,09/12/17 06:41:33,STABLE BEAMS,6500,7634.681,7432.777,0.0,PLTZERO
302635:6191,217:217,09/12/17 06:41:56,STABLE BEAMS,6500,7630.752,7438.943,0.0,PLTZERO
302635:6191,218:218,09/12/17 06:42:20,STABLE BEAMS,6500,7626.240,7436.349,0.0,PLTZERO
302635:6191,219:219,09/12/17 06:42:43,STABLE BEAMS,6500,7623.790,7432.728,0.0,PLTZERO
302635:6191,220:220,09/12/17 06:43:06,STABLE BEAMS,6500,7620.241,7430.239,0.0,PLTZERO
302635:6191,221:221,09/12/17 06:43:30,STABLE BEAMS,6500,7610.289,7420.513,0.0,PLTZERO
302635:6191,222:222,09/12/17 06:43:53,STABLE BEAMS,6500,7614.805,7424.339,0.0,PLTZERO
302635:6191,223:223,09/12/17 06:44:16,STABLE BEAMS,6500,7612.908,7422.908,0.0,PLTZERO
302635:6191,224:224,09/12/17 06:44:40,STABLE BEAMS,6500,7608.240,7418.488,0.0,PLTZERO
302635:6191,225:225,09/12/17 06:45:03,STABLE BEAMS,6500,7605.322,6185.589,0.0,PLTZERO
302635:6191,226:226,09/12/17 06:45:26,STABLE BEAMS,6500,7602.999,1397.643,0.0,PLTZERO
302635:6191,227:227,09/12/17 06:45:50,STABLE BEAMS,6500,7600.366,7410.108,0.0,PLTZERO
302635:6191,228:228,09/12/17 06:46:13,STABLE BEAMS,6500,7595.444,7405.143,0.0,PLTZERO
302635:6191,229:229,09/12/17 06:46:36,STABLE BEAMS,6500,7598.684,7407.657,0.0,PLTZERO
302635:6191,230:230,09/12/17 06:46:59,STABLE BEAMS,6500,7597.797,7407.916,0.0,PLTZERO
302635:6191,231:231,09/12/17 06:47:23,STABLE BEAMS,6500,7592.916,7290.292,0.0,PLTZERO
302635:6191,232:232,09/12/17 06:47:46,STABLE BEAMS,6500,7586.437,7397.164,0.0,PLTZERO
302635:6191,233:233,09/12/17 06:48:09,STABLE BEAMS,6500,7583.567,7288.065,0.0,PLTZERO
302635:6191,234:234,09/12/17 06:48:33,STABLE BEAMS,6500,7573.381,7383.573,0.0,PLTZERO
302635:6191,235:235,09/12/17 06:48:56,STABLE BEAMS,6500,7573.548,7383.840,0.0,PLTZERO
302635:6191,236:236,09/12/17 06:49:19,STABLE BEAMS,6500,7572.407,7383.381,0.0,PLTZERO
302635:6191,237:237,09/12/17 06:49:43,STABLE BEAMS,6500,7569.321,7380.472,0.0,PLTZERO
302635:6191,238:238,09/12/17 06:50:06,STABLE BEAMS,6500,7565.650,7376.748,0.0,PLTZERO
302635:6191,239:239,09/12/17 06:50:29,STABLE BEAMS,6500,7562.422,7373.820,0.0,PLTZERO
302635:6191,240:240,09/12/17 06:50:53,STABLE BEAMS,6500,7558.049,7369.482,0.0,PLTZERO
302635:6191,241:241,09/12/17 06:51:16,STABLE BEAMS,6500,7556.278,7367.581,0.0,PLTZERO
302635:6191,242:242,09/12/17 06:51:39,STABLE BEAMS,6500,7553.839,7365.732,0.0,PLTZERO
302635:6191,243:243,09/12/17 06:52:03,STABLE BEAMS,6500,7551.011,7362.506,0.0,PLTZERO
302635:6191,244:244,09/12/17 06:52:26,STABLE BEAMS,6500,7548.560,7360.051,0.0,PLTZERO
302635:6191,245:245,09/12/17 06:52:49,STABLE BEAMS,6500,7544.640,7355.967,0.0,PLTZERO
302635:6191,246:246,09/12/17 06:53:12,STABLE BEAMS,6500,7541.858,7353.850,0.0,PLTZERO
302635:6191,247:247,09/12/17 06:53:36,STABLE BEAMS,6500,7537.944,7350.029,0.0,PLTZERO
